Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       4/4           entityx::BasePool** std::__copy_move_a2<true, entityx::BasePool**, entityx::BasePool**>(entityx::BasePool**, entityx::BasePool**, entityx::BasePool**) [4018]
[4015]   0.0    0.00    0.00       4         entityx::BasePool** std::__copy_move_a<true, entityx::BasePool**, entityx::BasePool**>(entityx::BasePool**, entityx::BasePool**, entityx::BasePool**) [4015]
                0.00    0.00       4/4           entityx::BasePool** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<entityx::BasePool*>(entityx::BasePool* const*, entityx::BasePool* const*, entityx::BasePool**) [3994]
-----------------------------------------------
                0.00    0.00       4/4           char** std::__copy_move_a2<true, char**, char**>(char**, char**, char**) [4019]
[4016]   0.0    0.00    0.00       4         char** std::__copy_move_a<true, char**, char**>(char**, char**, char**) [4016]
                0.00    0.00       4/4           char** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<char*>(char* const*, char* const*, char**) [3995]
-----------------------------------------------
                0.00    0.00       4/4           entityx::BaseComponentHelper** std::copy<std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**>(std::move_iterator<entityx::BaseComponentHelper**>, std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**) [4032]
[4017]   0.0    0.00    0.00       4         entityx::BaseComponentHelper** std::__copy_move_a2<true, entityx::BaseComponentHelper**, entityx::BaseComponentHelper**>(entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, entityx::BaseComponentHelper**) [4017]
                0.00    0.00      12/14          entityx::BaseComponentHelper** std::__niter_base<entityx::BaseComponentHelper**>(entityx::BaseComponentHelper**) [3846]
                0.00    0.00       4/4           entityx::BaseComponentHelper** std::__copy_move_a<true, entityx::BaseComponentHelper**, entityx::BaseComponentHelper**>(entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, entityx::BaseComponentHelper**) [4014]
-----------------------------------------------
                0.00    0.00       4/4           entityx::BasePool** std::copy<std::move_iterator<entityx::BasePool**>, entityx::BasePool**>(std::move_iterator<entityx::BasePool**>, std::move_iterator<entityx::BasePool**>, entityx::BasePool**) [4033]
[4018]   0.0    0.00    0.00       4         entityx::BasePool** std::__copy_move_a2<true, entityx::BasePool**, entityx::BasePool**>(entityx::BasePool**, entityx::BasePool**, entityx::BasePool**) [4018]
                0.00    0.00      12/14          entityx::BasePool** std::__niter_base<entityx::BasePool**>(entityx::BasePool**) [3847]
                0.00    0.00       4/4           entityx::BasePool** std::__copy_move_a<true, entityx::BasePool**, entityx::BasePool**>(entityx::BasePool**, entityx::BasePool**, entityx::BasePool**) [4015]
-----------------------------------------------
                0.00    0.00       4/4           char** std::copy<std::move_iterator<char**>, char**>(std::move_iterator<char**>, std::move_iterator<char**>, char**) [4034]
[4019]   0.0    0.00    0.00       4         char** std::__copy_move_a2<true, char**, char**>(char**, char**, char**) [4019]
                0.00    0.00      12/12          char** std::__niter_base<char**>(char**) [3861]
                0.00    0.00       4/4           char** std::__copy_move_a<true, char**, char**>(char**, char**, char**) [4016]
-----------------------------------------------
                0.00    0.00       4/4           entityx::BaseComponentHelper** std::__uninitialized_copy_a<std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**, entityx::BaseComponentHelper*>(std::move_iterator<entityx::BaseComponentHelper**>, std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**, std::allocator<entityx::BaseComponentHelper*>&) [4024]
[4020]   0.0    0.00    0.00       4         entityx::BaseComponentHelper** std::uninitialized_copy<std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**>(std::move_iterator<entityx::BaseComponentHelper**>, std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**) [4020]
                0.00    0.00       4/4           entityx::BaseComponentHelper** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**>(std::move_iterator<entityx::BaseComponentHelper**>, std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**) [4007]
-----------------------------------------------
                0.00    0.00       4/4           entityx::BasePool** std::__uninitialized_copy_a<std::move_iterator<entityx::BasePool**>, entityx::BasePool**, entityx::BasePool*>(std::move_iterator<entityx::BasePool**>, std::move_iterator<entityx::BasePool**>, entityx::BasePool**, std::allocator<entityx::BasePool*>&) [4025]
[4021]   0.0    0.00    0.00       4         entityx::BasePool** std::uninitialized_copy<std::move_iterator<entityx::BasePool**>, entityx::BasePool**>(std::move_iterator<entityx::BasePool**>, std::move_iterator<entityx::BasePool**>, entityx::BasePool**) [4021]
                0.00    0.00       4/4           entityx::BasePool** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<entityx::BasePool**>, entityx::BasePool**>(std::move_iterator<entityx::BasePool**>, std::move_iterator<entityx::BasePool**>, entityx::BasePool**) [4008]
-----------------------------------------------
                0.00    0.00       4/4           char** std::__uninitialized_copy_a<std::move_iterator<char**>, char**, char*>(std::move_iterator<char**>, std::move_iterator<char**>, char**, std::allocator<char*>&) [4026]
[4022]   0.0    0.00    0.00       4         char** std::uninitialized_copy<std::move_iterator<char**>, char**>(std::move_iterator<char**>, std::move_iterator<char**>, char**) [4022]
                0.00    0.00       4/4           char** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<char**>, char**>(std::move_iterator<char**>, std::move_iterator<char**>, char**) [4009]
-----------------------------------------------
                0.00    0.00       4/4           std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__uninitialized_copy_a<std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >(std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >&) [4027]
[4023]   0.0    0.00    0.00       4         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::uninitialized_copy<std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>(std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*) [4023]
                0.00    0.00       4/4           std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>(std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*) [4006]
-----------------------------------------------
                0.00    0.00       4/4           entityx::BaseComponentHelper** std::__uninitialized_move_if_noexcept_a<entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, std::allocator<entityx::BaseComponentHelper*> >(entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, entityx::BaseComponentHelper**, std::allocator<entityx::BaseComponentHelper*>&) [4028]
[4024]   0.0    0.00    0.00       4         entityx::BaseComponentHelper** std::__uninitialized_copy_a<std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**, entityx::BaseComponentHelper*>(std::move_iterator<entityx::BaseComponentHelper**>, std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**, std::allocator<entityx::BaseComponentHelper*>&) [4024]
                0.00    0.00       4/4           entityx::BaseComponentHelper** std::uninitialized_copy<std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**>(std::move_iterator<entityx::BaseComponentHelper**>, std::move_iterator<entityx::BaseComponentHelper**>, entityx::BaseComponentHelper**) [4020]
-----------------------------------------------
                0.00    0.00       4/4           entityx::BasePool** std::__uninitialized_move_if_noexcept_a<entityx::BasePool**, entityx::BasePool**, std::allocator<entityx::BasePool*> >(entityx::BasePool**, entityx::BasePool**, entityx::BasePool**, std::allocator<entityx::BasePool*>&) [4029]
[4025]   0.0    0.00    0.00       4         entityx::BasePool** std::__uninitialized_copy_a<std::move_iterator<entityx::BasePool**>, entityx::BasePool**, entityx::BasePool*>(std::move_iterator<entityx::BasePool**>, std::move_iterator<entityx::BasePool**>, entityx::BasePool**, std::allocator<entityx::BasePool*>&) [4025]
                0.00    0.00       4/4           entityx::BasePool** std::uninitialized_copy<std::move_iterator<entityx::BasePool**>, entityx::BasePool**>(std::move_iterator<entityx::BasePool**>, std::move_iterator<entityx::BasePool**>, entityx::BasePool**) [4021]
-----------------------------------------------
                0.00    0.00       4/4           char** std::__uninitialized_move_if_noexcept_a<char**, char**, std::allocator<char*> >(char**, char**, char**, std::allocator<char*>&) [4030]
[4026]   0.0    0.00    0.00       4         char** std::__uninitialized_copy_a<std::move_iterator<char**>, char**, char*>(std::move_iterator<char**>, std::move_iterator<char**>, char**, std::allocator<char*>&) [4026]
                0.00    0.00       4/4           char** std::uninitialized_copy<std::move_iterator<char**>, char**>(std::move_iterator<char**>, std::move_iterator<char**>, char**) [4022]
-----------------------------------------------
                0.00    0.00       4/4           std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__uninitialized_move_if_noexcept_a<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > > >(std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >&) [4031]
[4027]   0.0    0.00    0.00       4         std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >* std::__uninitialized_copy_a<std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >(std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::move_iterator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*>, std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >*, std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >&) [4027]
